Rise Against,The Black Market,People Live Here,10 Oct 2019 21:35
Deftones,Around the Fur,Be Quiet and Drive (Far Away),10 Oct 2019 21:30
System of a Down,Steal This Album!,Roulette,10 Oct 2019 21:27
Soen,Lykaia,Sectarian,10 Oct 2019 21:00
America,Perspective,Special Girl,10 Oct 2019 20:56
America,Silent Letter,All My Life,10 Oct 2019 20:53
Slowdive,Slowdive,Sugar For The Pill,10 Oct 2019 20:49
Placebo,Black Market Music,Special K,10 Oct 2019 20:45
Placebo,Meds,Song to Say Goodbye,10 Oct 2019 20:41
America,50th Anniversary: The Collection,Woman Tonight,10 Oct 2019 20:38
America,America,A Horse With No Name,10 Oct 2019 20:34
Art of Dying,Art of Dying,Get Through This,10 Oct 2019 20:22
Weezer,Pinkerton,Getchoo,10 Oct 2019 20:19
Alexisonfire,Crisis,Boiled Frogs,10 Oct 2019 20:12
Jimmy Eat World,Bleed American (Deluxe Edition),Sweetness,10 Oct 2019 20:08
Anti-Flag,Christian Nationalist,Christian Nationalist,10 Oct 2019 20:05
Serum 114,Serum 114,Schönen Gruß / Deine Frau,10 Oct 2019 20:02
Farin Urlaub Racing Team,Faszination Weltraum,iDisco,10 Oct 2019 19:58
Billy Talent,Billy Talent II,Burn the Evidence,10 Oct 2019 19:54
Ice Nine Kills,The Predator,Someone Like You,10 Oct 2019 19:50
All Time Low,Future Hearts,Kids in the Dark,10 Oct 2019 19:46
Three Days Grace,Life Starts Now,The Good Life,10 Oct 2019 19:43
Donots,Coma Chameleon,Stop The Clocks,10 Oct 2019 19:39
Green Day,Nimrod,Hitchin' a Ride,10 Oct 2019 19:36
Hawthorne Heights,The Silence In Black and White - Re-Issue,Ohio Is For Lovers,10 Oct 2019 19:32
Ice Nine Kills,The Silver Scream,The American Nightmare,10 Oct 2019 19:28
Fireflight,Unbreakable,Unbreakable,10 Oct 2019 19:24
Soilwork,Figure Number Five,Rejection Role,10 Oct 2019 15:08
Placebo,Without You I'm Nothing,Without You I'm Nothing,10 Oct 2019 14:55
Placebo,Without You I'm Nothing,Pure Morning,10 Oct 2019 14:51
Placebo,Without You I'm Nothing,You Don't Care About Us,10 Oct 2019 14:45
Placebo,Without You I'm Nothing,Every You Every Me,10 Oct 2019 14:41
Christian Death,Only Theatre of Pain,Romeo's Distress,10 Oct 2019 14:38
Turbonegro,Party Animals,All My Friends Are Dead,10 Oct 2019 14:36
Slowdive,Pygmalion,Crazy For You,10 Oct 2019 14:30
Deftones,Diamond Eyes,Sextape,10 Oct 2019 14:26
YG,Go Loko,Go Loko,10 Oct 2019 14:19
Deftones,Diamond Eyes,Diamond Eyes,10 Oct 2019 12:55
Burzum,Burzum/Aske,War,10 Oct 2019 12:52
30 Seconds to Mars,30 Seconds to Mars,Edge of the Earth,10 Oct 2019 10:49
Anti-Flag,Christian Nationalist,Christian Nationalist,10 Oct 2019 10:46
30 Seconds to Mars,30 Seconds to Mars,Fallen,10 Oct 2019 10:03
The Struts,Everybody Wants,Could Have Been Me,10 Oct 2019 09:59
Turbonegro,Apocalypse Dudes,The Age Of Pamparius,10 Oct 2019 09:53
Turbonegro,Retox,Boys From Nowhere,10 Oct 2019 09:50
Paramore,Paramore,Ain't It Fun,10 Oct 2019 09:45
Paramore,After Laughter,Fake Happy,10 Oct 2019 09:41
Paramore,After Laughter,Told You So,10 Oct 2019 09:38
My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,Vampire Money,10 Oct 2019 09:35
Squid,Town Centre,Match Bet,10 Oct 2019 09:30
Slipknot,We Are Not Your Kind,Unsainted,10 Oct 2019 09:26
30 Seconds to Mars,30 Seconds to Mars,Oblivion,10 Oct 2019 08:51
Paramore,After Laughter,Rose-Colored Boy,10 Oct 2019 08:48
My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,Save Yourself I'll Hold Them Back,10 Oct 2019 07:56
Insomnium,Heart Like a Grave (Bonus Tracks Version),And Bells They Toll,10 Oct 2019 07:48
30 Seconds to Mars,A Beautiful Lie,Battle of One,10 Oct 2019 07:46
After the Burial,Rareform [Re-Issue],Berzerker,10 Oct 2019 07:40
Thin Lizzy,Jailbreak (Deluxe Edition),The Boys Are Back in Town,10 Oct 2019 07:17
Escape the Fate,Ungrateful (Deluxe),Forget About Me,10 Oct 2019 07:13
Týr,By the Light of the Northern Star,Ride,10 Oct 2019 06:54
Don Broco,Priorities (Deluxe Version),Whole Truth,10 Oct 2019 06:51
NOFX,So Long & Thanks for All the Shoes,Eat the Meek,10 Oct 2019 06:47
Eminem,The Slim Shady LP,Just Don't Give a Fuck,10 Oct 2019 06:43
Linkin Park,Meteora,Faint,10 Oct 2019 06:40
Muse,The Resistance,Unnatural Selection,10 Oct 2019 06:33
Sonic Syndicate,Only Inhuman - Tour Edition,Denied,10 Oct 2019 06:30
Motion City Soundtrack,Commit This to Memory,Everything Is Alright,10 Oct 2019 06:26
Greta Van Fleet,From The Fires,Safari Song,10 Oct 2019 06:22
Muse,Absolution,Fury,10 Oct 2019 06:17
30 Seconds to Mars,A Beautiful Lie,From Yesterday,10 Oct 2019 06:13
Queens of the Stone Age,Rated R,Auto Pilot,10 Oct 2019 06:08
Hoobastank,The Reason,The Reason,09 Oct 2019 22:47
Queens of the Stone Age,Songs for the Deaf,Mosquito Song,09 Oct 2019 22:42
Billy Talent,Billy Talent II,Surrender,09 Oct 2019 22:37
Daron Malakian and Scars on Broadway,Scars on Broadway,3005,09 Oct 2019 22:35
Paramore,Paramore,Still into You,09 Oct 2019 22:00
Paramore,After Laughter,Hard Times,09 Oct 2019 21:57
30 Seconds to Mars,Love Lust Faith + Dreams,City of Angels,09 Oct 2019 21:52
30 Seconds to Mars,Love Lust Faith + Dreams,Up in the Air,09 Oct 2019 21:47
blink-182,Nine,On Some Emo Shit,09 Oct 2019 21:44
blink-182,Nine,The first time,09 Oct 2019 21:42
blink-182,Nine,I Really Wish I Hated You,09 Oct 2019 21:38
blink-182,Nine,No Heart To Speak Of,09 Oct 2019 21:35
blink-182,Nine,Ransom,09 Oct 2019 21:33
Anti-Flag,For Blood and Empire,This Is the End (For You My Friend),09 Oct 2019 17:27
Anti-Flag,Christian Nationalist,Christian Nationalist,09 Oct 2019 17:16
Justice,Audio Video Disco.,New Lands,09 Oct 2019 17:05
Black Veil Brides,We Stitch These Wounds,The Mortician's Daughter,09 Oct 2019 17:01
Otep,Generation Doom,Feeding Frenzy,09 Oct 2019 16:55
Simple Minds,Celebrate (Greatest Hits),Don't You (Forget About Me) - Remastered,09 Oct 2019 16:51
Kid Ink,My Own Lane (Expanded Edition),Show Me (feat. Chris Brown),09 Oct 2019 16:47
Bonez MC,Palmen aus Plastik 2,MDMA,09 Oct 2019 16:44
The Allman Brothers Band,Dreams,Ramblin' Man,09 Oct 2019 15:58
Black Veil Brides,Wretched And Divine: The Story Of The Wild Ones,In The End,09 Oct 2019 15:35
Tyga,Goddamn (feat. A Boogie wit da Hoodie),Goddamn (feat. A Boogie wit da Hoodie),09 Oct 2019 13:56
Tyga,Legendary,Taste (feat. Offset),09 Oct 2019 13:53
Travis Scott,Highest in the Room,Highest in the room,09 Oct 2019 13:50
CAPITAL BRA,Berlin lebt 2,Tilidin,09 Oct 2019 13:47
Justice,We Are Your Friends,We Are Your Friends - Justice Vs Simian,09 Oct 2019 13:40
Head Automatica,Decadence,Beating Heart Baby,09 Oct 2019 13:37
Soundgarden,Superunknown (20th Anniversary),Head Down,09 Oct 2019 12:49
Soundgarden,Superunknown (20th Anniversary),Superunknown,09 Oct 2019 12:40
Black Veil Brides,Avengers Assemble,Unbroken,09 Oct 2019 12:38
Born of Osiris,Tomorrow We Die Alive,M∆chine,09 Oct 2019 12:36
Misfits,Collection 2,Halloween,09 Oct 2019 12:34
Misfits,Walk Among Us,Devils Whorehouse,09 Oct 2019 12:32
Misfits,Walk Among Us,All Hell Breaks Loose,09 Oct 2019 12:30
Greta Van Fleet,From The Fires,Talk On The Street,09 Oct 2019 12:26
Foo Fighters,In Your Honor,Over and Out,09 Oct 2019 12:19
Motörhead,Inferno,Whorehouse Blues,09 Oct 2019 12:16
The Struts,YOUNG&DANGEROUS,Body Talks,09 Oct 2019 12:13
The Struts,Everybody Wants,Could Have Been Me,09 Oct 2019 12:09
The Struts,Everybody Wants,Kiss This,09 Oct 2019 12:06
Veil of Maya,Matriarch,Mikasa,09 Oct 2019 12:01
Neck Deep,The Peace and the Panic,Happy Judgement Day,09 Oct 2019 11:27
Creedence Clearwater Revival,Cosmo's Factory (40th Anniversary Edition),Up Around the Bend,09 Oct 2019 09:50
Veil of Maya,The Common Man's Collapse,It's Not Safe To Swim Today,09 Oct 2019 06:22
Britney Spears,Britney (Digital Deluxe Version),I Love Rock 'N' Roll,09 Oct 2019 06:19
Green Day,Nimrod,Redundant,09 Oct 2019 06:16
Green Day,Nimrod,The Grouch,09 Oct 2019 06:14
Green Day,Nimrod,Hitchin' a Ride,09 Oct 2019 06:11
Green Day,American Idiot,American Idiot,09 Oct 2019 06:08
Tyga,Goddamn (feat. A Boogie wit da Hoodie),Goddamn (feat. A Boogie wit da Hoodie),09 Oct 2019 05:36
YG,Go Loko,Go Loko,09 Oct 2019 05:31
Young Thug,Pick Up the Phone,Pick Up The Phone,09 Oct 2019 05:26
Eminem,Curtain Call (Deluxe),When I'm Gone,08 Oct 2019 21:32
Muse,Simulation Theory (Super Deluxe),Thought Contagion,08 Oct 2019 21:29
Rin,Dior 2001,Dior 2001,08 Oct 2019 21:26
Muse,Black Holes and Revelations,Knights of Cydonia,08 Oct 2019 21:20
Tom Petty,Full Moon Fever,I Won't Back Down,08 Oct 2019 21:17
Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),Layla - 40th Anniversary Version / 2010 Remastered,08 Oct 2019 18:08
Chance the Rapper,Coloring Book,No Problem (feat. Lil Wayne & 2 Chainz),08 Oct 2019 18:02
Kodak Black,DYING TO LIVE,Zeze,08 Oct 2019 17:58
Within the Ruins,Phenomena,Gods Amongst Men,08 Oct 2019 17:53
Within the Ruins,Invade,Versus,08 Oct 2019 17:36
The Bouncing Souls,Hopeless Romantic,Hopeless Romantic,08 Oct 2019 17:34
Guano Apes,The Best and The Lost (T)apes,Break the Line,08 Oct 2019 15:12
Weezer,Hurley,Memories,08 Oct 2019 15:09
Die Toten Hosen,Das ist der Moment,Das ist der Moment,08 Oct 2019 15:06
Red Hot Chili Peppers,Californication (Deluxe Edition),Parallel Universe,08 Oct 2019 15:02
Simple Creatures,Special,Special,08 Oct 2019 14:59
Weezer,Pinkerton,Falling for You,08 Oct 2019 14:55
Stone Sour,Audio Secrecy (Special Edition),Unfinished,08 Oct 2019 14:52
Mudvayne,Lost and Found,Determined,08 Oct 2019 14:49
Rammstein,Radio,Radio,08 Oct 2019 14:44
Marilyn Manson,The Golden Age of Grotesque,(s)AINT,08 Oct 2019 14:41
Blackbear,deadroses,idfc,08 Oct 2019 14:37
Muse,Showbiz,Cave,08 Oct 2019 14:32
Slash,Apocalyptic Love,You're a Lie,08 Oct 2019 14:28
Kasabian,Kasabian/Empire,Club Foot,08 Oct 2019 14:24
The Intersphere,Antitype,Antitype,08 Oct 2019 14:19
Seaway,Vacation,Scatter My Ashes Along the Coast Or Don't,08 Oct 2019 14:16
The Interrupters,Say It Out Loud,By My Side,08 Oct 2019 14:13
Falling in Reverse,Just Like You (Deluxe Edition),God If You Are Above...,08 Oct 2019 14:10
Finger Eleven,Them vs. You vs. Me (Deluxe Edition),Paralyzer,08 Oct 2019 14:06
Ween,The Mollusk,Ocean Man,08 Oct 2019 13:53
Skunk Anansie,Post Orgasmic Chill,You'll Follow Me Down,08 Oct 2019 13:47
Greta Van Fleet,From The Fires,Black Smoke Rising,08 Oct 2019 13:43
Skunk Anansie,Weak,Weak,08 Oct 2019 13:39
Queen,Bohemian Rhapsody (The Original Soundtrack),Who Wants to Live Forever,08 Oct 2019 13:34
Poison,Look What the Cat Dragged In,Talk Dirty to Me,08 Oct 2019 13:30
Skunk Anansie,Post Orgasmic Chill,Secretly,08 Oct 2019 07:41
Billie Eilish,WHEN WE ALL FALL ASLEEP WHERE DO WE GO?,bury a friend,08 Oct 2019 07:38
Gucci Mane,Evil Genius,Wake Up in the Sky,08 Oct 2019 07:34
Future,Evol,Low Life,08 Oct 2019 07:29
DJ Shadow,The Mountain Will Fall,Nobody Speak,08 Oct 2019 07:25
Billie Eilish,WHEN WE ALL FALL ASLEEP WHERE DO WE GO?,wish you were gay,08 Oct 2019 07:22
Dr. Dog,Heart It Races,Heart It Races - Dr Dog Version,08 Oct 2019 07:18
Dr. Dog,Fate,The Breeze,08 Oct 2019 07:14
Bleeker,Erase You,Highway,08 Oct 2019 07:10
Leprous,Coal,Foe,08 Oct 2019 07:05
Soilwork,Figure Number Five,Rejection Role,08 Oct 2019 07:02
Dark Tranquillity,Damage Done,The Treason Wall,08 Oct 2019 06:27
In Flames,A Sense Of Purpose (Re-issue 2014),I'm the Highway,08 Oct 2019 06:20
Soen,Lotus,Rival,08 Oct 2019 06:14
In Flames,Colony (Reissue 2014),Man Made God,08 Oct 2019 05:56
In Flames,Whoracle (Reissue 2014),Dialogue With The Stars,08 Oct 2019 05:53
In Flames,Soundtrack To Your Escape (Reissue 2014),Evil in a Closet,08 Oct 2019 05:48
Phil Collins,No Jacket Required (Remastered),Sussudio - 2016 Remaster,08 Oct 2019 05:41
Sturgill Simpson,SOUND & FURY,All Said and Done,08 Oct 2019 05:21
The Struts,Everybody Wants,Could Have Been Me,08 Oct 2019 05:18
Yellowcard,Ocean Avenue,Believe,08 Oct 2019 05:14
Yellowcard,Ocean Avenue,Only One,08 Oct 2019 05:09
Tonight Alive,What Are You So Scared Of?,Breaking & Entering,08 Oct 2019 05:09
12 Stones,The Only Easy Day Was Yesterday,We Are One,08 Oct 2019 04:58
Motörhead,Hammered,Walk a Crooked Mile,08 Oct 2019 04:52
Denzel Curry,Shawshank [Feat. Tate Kobang],Shawshank [Feat. Tate Kobang],08 Oct 2019 04:50
The Bronx,The Bronx (I),Heart Attack American,08 Oct 2019 04:47
blink-182,California,She's out of Her Mind,08 Oct 2019 04:44
Madsen,Madsen,Vielleicht,08 Oct 2019 04:40
Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,08 Oct 2019 04:35
DJ Shadow,Rocket Fuel (feat. De La Soul),Rocket Fuel (feat. De La Soul),08 Oct 2019 04:32
Weezer,Weezer (Deluxe Edition),Buddy Holly,08 Oct 2019 04:29
Neck Deep,She's A God,She's A God,08 Oct 2019 04:26
blink-182,Nine,Happy Days,08 Oct 2019 04:23
Turbobier,Das Neue Festament,Insel muss Insel bleiben,08 Oct 2019 04:19
Foo Fighters,The Colour and the Shape,Monkey Wrench,08 Oct 2019 04:15
Weezer,Weezer (White Album),Do You Wanna Get High?,08 Oct 2019 04:12
3 Feet Smaller,December 32nd,Lie Baby Lie,08 Oct 2019 04:03
Phil Collins,Face Value (Deluxe Editon),In The Air Tonight - 2015 Remastered,07 Oct 2019 21:20
Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,Tears in Heaven,07 Oct 2019 21:16
Queen,A Day At The Races (Deluxe Edition 2011 Remaster),Somebody To Love - Remastered 2011,07 Oct 2019 21:11
The Who,My Generation,My Generation - Stereo Version,07 Oct 2019 21:08
Status Quo,In The Army Now - The Collection,In The Army Now,07 Oct 2019 21:03
Skunk Anansie,Stoosh,Hedonism (Just Because You Feel Good),07 Oct 2019 20:59
Soen,Lykaia,Lucidity,07 Oct 2019 20:50
Soen,Lotus,Martyrs,07 Oct 2019 19:25
Soen,Lotus,Lotus,07 Oct 2019 19:20
Soen,Lykaia,Sectarian,07 Oct 2019 19:14
The Struts,Everybody Wants,Kiss This,07 Oct 2019 19:11
The Struts,Everybody Wants,Could Have Been Me,07 Oct 2019 19:08
Deftones,Diamond Eyes,Diamond Eyes,07 Oct 2019 19:04
Deftones,Diamond Eyes,Sextape,07 Oct 2019 19:00
Black Rebel Motorcycle Club,Beat the Devil's Tattoo,Beat the Devil's Tattoo,07 Oct 2019 18:57
Black Rebel Motorcycle Club,B.R.M.C.,Whatever Happened to My Rock 'n' Roll (Punk Song),07 Oct 2019 18:52
Black Rebel Motorcycle Club,Howl,Ain't No Easy Way,07 Oct 2019 18:49
Trivium,Silence In the Snow (Special Edition),Silence In The Snow,07 Oct 2019 18:46
Trivium,Shogun,Torn Between Scylla and Charybdis,07 Oct 2019 18:39
Trivium,Shogun,Down From the Sky,07 Oct 2019 18:33
Yellowcard,Ocean Avenue,Only One,07 Oct 2019 17:46
Gucci Mane,Trap House,Trap House,07 Oct 2019 17:46
Mondscheiner,Diese Stadt / renoviert,Dieser Tag - Jeo Mix 2007,07 Oct 2019 13:47
Yellowcard,Ocean Avenue,Breathing,07 Oct 2019 13:15
Good Charlotte,The Young and the Hopeless,The Anthem,07 Oct 2019 13:13
Foals,What Went Down,Mountain At My Gates,07 Oct 2019 12:33
Eminem,The Eminem Show,White America,07 Oct 2019 12:22
Foals,Holy Fire,My Number,07 Oct 2019 12:18
Eminem,The Eminem Show,Soldier,07 Oct 2019 12:14
Foals,Antidotes,Cassius,07 Oct 2019 12:10
DJ Jazzy Jeff & The Fresh Prince,Greatest Hits,The Fresh Prince of Bel-Air,07 Oct 2019 12:07
Mos Def,Black On Both Sides,Mathematics,07 Oct 2019 12:03
Eminem,The Eminem Show,Business,07 Oct 2019 11:59
J. Cole,2014 Forest Hills Drive,Fire Squad,07 Oct 2019 11:54
Greta Van Fleet,From The Fires,Safari Song,07 Oct 2019 10:41
Justice,We Are Your Friends,We Are Your Friends - Justice Vs Simian,07 Oct 2019 10:37
Justice,Justice,Genesis,07 Oct 2019 10:33
Greta Van Fleet,From The Fires,Black Smoke Rising,07 Oct 2019 09:54
Otep,Generation Doom,Feeding Frenzy,07 Oct 2019 09:51
J. Cole,2014 Forest Hills Drive,Apparently,07 Oct 2019 08:51
Radiohead,The Bends,Bullet Proof ... I Wish I Was,07 Oct 2019 08:47
J. Cole,2014 Forest Hills Drive,No Role Modelz,07 Oct 2019 08:43
Something Corporate,Leaving Through the Window,Hurricane,07 Oct 2019 08:20
Something Corporate,Leaving Through the Window,I Woke Up In A Car,07 Oct 2019 08:16
J. Cole,2014 Forest Hills Drive,Wet Dreamz,07 Oct 2019 08:12
Foo Fighters,Foo Fighters,Weenie Beenie,07 Oct 2019 08:09
Propagandhi,How To Clean Everything (Reissue),Middle Finger Response,07 Oct 2019 08:06
Muse,Origin of Symmetry,Feeling Good,07 Oct 2019 08:03
Propagandhi,How To Clean Everything (Reissue),Anti-Manifesto,07 Oct 2019 07:36
Ice Nine Kills,Stabbing In The Dark (Acoustic Feat. Matt Heafy),Stabbing In The Dark - Acoustic Feat. Matt Heafy,07 Oct 2019 07:32
Something Corporate,Leaving Through the Window,Punk Rock Princess,07 Oct 2019 07:28
Descendents,Milo Goes to College,Suburban Home,07 Oct 2019 07:26
Chumbawamba,Tubthumper,Tubthumping,07 Oct 2019 07:23
Muse,Origin of Symmetry,Darkshines,07 Oct 2019 07:18
Muse,Origin of Symmetry,Plug In Baby,07 Oct 2019 07:14
Muse,Origin of Symmetry,Futurism,07 Oct 2019 07:11
J. Cole,2014 Forest Hills Drive,G.O.M.D.,07 Oct 2019 07:06
Muse,Origin of Symmetry,Hyper Music,07 Oct 2019 07:02
Muse,Absolution,Butterflies and Hurricanes,07 Oct 2019 06:53
Muse,Hullabaloo Soundtrack (Eastwest Release),Yes Please,07 Oct 2019 06:49
Don Broco,Priorities (Deluxe Version),Whole Truth,07 Oct 2019 06:46
Motion City Soundtrack,Commit This to Memory,Everything Is Alright,07 Oct 2019 06:39
Don Broco,Automatic (Deluxe),Nerve,07 Oct 2019 06:36
Descendents,Milo Goes to College,Hope,07 Oct 2019 06:34
AFI,Crash Love,Medicate,07 Oct 2019 06:29
AFI,Crash Love,Beautiful Thieves,07 Oct 2019 06:25
Anti-Flag,Christian Nationalist,Christian Nationalist,07 Oct 2019 06:22
J. Cole,MIDDLE CHILD,MIDDLE CHILD,07 Oct 2019 06:19
MC5,Kick Out The Jams (live),Kick Out the Jams,07 Oct 2019 06:16
J. Cole,KOD,Kevin’s Heart,07 Oct 2019 06:13
Sunny Day Real Estate,Diary (2009 Edition),In Circles - Remastered,06 Oct 2019 21:28
Marilyn Manson,The High End of Low (International Version),Running To The Edge Of The World,06 Oct 2019 21:22
Audioslave,Audioslave,Like a Stone,06 Oct 2019 21:17
Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,06 Oct 2019 21:10
J. Cole,4 Your Eyez Only,Deja Vu,06 Oct 2019 20:06
J. Cole,KOD,KOD,06 Oct 2019 20:02
J. Cole,KOD,Kevin’s Heart,06 Oct 2019 19:58
Playboi Carti,Die Lit,Home (KOD),06 Oct 2019 19:55
Playboi Carti,Die Lit,Shoota (feat. Lil Uzi Vert),06 Oct 2019 19:52
2Pac,Me Against the World,Fuck the World,06 Oct 2019 19:48
Dying Fetus,Reign Supreme,Subjected to a Beating,06 Oct 2019 16:43
Nile,Annihilation of the Wicked,Sacrifice Unto Sebek,06 Oct 2019 16:40
The Outlaws,The Outlaws,Green Grass & High Tides,06 Oct 2019 16:30
AFI,Burials,A Deep Slow Panic,06 Oct 2019 16:26
Lupe Fiasco,Lupe Fiasco's The Cool,Superstar (feat. Matthew Santos),06 Oct 2019 16:21
AFI,Crash Love,Darling I Want to Destroy You,06 Oct 2019 09:34
AFI,Crash Love,Medicate,06 Oct 2019 09:30
AFI,Crash Love,Beautiful Thieves,06 Oct 2019 09:26
Motion City Soundtrack,Commit This to Memory,L.G. FUAD,06 Oct 2019 09:21
Motion City Soundtrack,Commit This to Memory,Everything Is Alright,06 Oct 2019 09:18
My Chemical Romance,Three Cheers for Sweet Revenge,The Ghost of You,05 Oct 2019 16:41
My Chemical Romance,Three Cheers for Sweet Revenge,To the End,05 Oct 2019 16:38
My Chemical Romance,The Black Parade,Welcome to the Black Parade,05 Oct 2019 16:33
My Chemical Romance,Three Cheers for Sweet Revenge,I'm Not Okay (I Promise),05 Oct 2019 16:30
Jimmy Eat World,Bleed American,Bleed American,05 Oct 2019 16:27
Lupe Fiasco,Lasers,The Show Goes On,05 Oct 2019 16:23
Olexesh,Augen Husky,Barrio,05 Oct 2019 16:20
Denzel Curry,Shawshank [Feat. Tate Kobang],Shawshank [Feat. Tate Kobang],05 Oct 2019 16:18
Lupe Fiasco,Food & Liquor II: The Great American Rap Album Pt. 1,Battle Scars,05 Oct 2019 16:14
Trick Trick,The People Vs.,Welcome 2 Detroit,05 Oct 2019 16:09
Danny Brown,uknowhatimsayin¿,Savage Nomad,05 Oct 2019 16:04
Danny Brown,uknowhatimsayin¿,Dirty Laundry,05 Oct 2019 16:01
Rufio,Perhaps I Suppose,Above Me,05 Oct 2019 15:57
Jimmy Eat World,Bleed American,A Praise Chorus,05 Oct 2019 15:54
Something Corporate,Leaving Through the Window,Punk Rock Princess,05 Oct 2019 15:50
My Chemical Romance,Three Cheers for Sweet Revenge,Helena,05 Oct 2019 15:46
Yellowcard,Ocean Avenue,Believe,05 Oct 2019 15:42
Yellowcard,Ocean Avenue,Empty Apartment,05 Oct 2019 15:38
Jimmy Eat World,Bleed American,The Middle,05 Oct 2019 15:35
Jimmy Eat World,Bleed American,Hear You Me,05 Oct 2019 15:31
Yellowcard,Ocean Avenue,Way Away,05 Oct 2019 15:27
Yellowcard,Ocean Avenue,Breathing,05 Oct 2019 15:24
Yellowcard,Ocean Avenue,Only One,05 Oct 2019 14:41
Yellowcard,Ocean Avenue,Ocean Avenue,05 Oct 2019 12:54
The Interrupters,The Interrupters (Deluxe Edition),Take Back The Power,04 Oct 2019 19:19
Daron Malakian and Scars on Broadway,Scars on Broadway,They Say,04 Oct 2019 19:16
Betontod,Traum von Freiheit,Traum von Freiheit,04 Oct 2019 19:05
3 Doors Down,The Better Life - Deluxe Edition,Kryptonite,04 Oct 2019 19:01
Olexesh,Radioaktiv,Magisch,04 Oct 2019 16:27
Olexesh,Augen Husky,Barrio,04 Oct 2019 16:23
KitschKrieg,Standard (feat. Trettmann Gringo Ufo361 & Gzuz),Standard (feat. Trettmann Gringo Ufo361 & Gzuz),04 Oct 2019 16:20
Löven,Immer mehr immer mehr,Immer mehr immer mehr,04 Oct 2019 16:17
Bloodbath,Nightmares Made Flesh,Eaten,04 Oct 2019 16:13
The Wombats,Beautiful People Will Ruin Your Life,Turn,04 Oct 2019 16:10
The Wombats,Proudly Present....A Guide To Love Loss & Desperation,Let's Dance to Joy Division,04 Oct 2019 16:06
Cannibal Corpse,Tomb of the Mutilated,Hammer Smashed Face,04 Oct 2019 16:02
Weezer,Weezer,Buddy Holly,04 Oct 2019 16:00
Weezer,Hurley,Memories,04 Oct 2019 15:56
Vanilla Sky,Changes,Break It Out,04 Oct 2019 12:04
